year,month,month_name,week,district,current_price,previous_week_price,previous_month_price,previous_year_price,change_previous_week,change_previous_month,change_previous_year
2026,6,June,4,Ariyalur,3264.86,3101.23,2654.36,3437.77,0.053,0.23,-0.05
2026,6,June,4,Chengalpattu,3115.01,3136.75,2655.84,2947.62,-0.007,0.173,0.057
2026,6,June,4,Coimbatore,2856.2,2530.69,2223.18,2647.74,0.129,0.285,0.079
2026,6,June,4,Cuddalore,2861.55,2620.72,2546.88,3300.37,0.092,0.124,-0.133
2026,6,June,4,Dharmapuri,3072.59,2847.42,2348.6,3289.28,0.079,0.308,-0.066
2026,6,June,4,Dindigul,3180.7,2925.87,2706.09,3363.16,0.087,0.175,-0.054
2026,6,June,4,Erode,3300.42,3165.18,2444.15,3097.76,0.043,0.35,0.065
2026,6,June,4,Kallakuruchi,3566.95,3500.0,3198.43,3500.0,0.019,0.115,0.019
2026,6,June,4,Kancheepuram,2618.73,2607.31,2550.2,2875.17,0.004,0.027,-0.089
2026,6,June,4,Karur,3291.96,2863.07,2486.32,3352.55,0.15,0.324,-0.018
2026,6,June,4,Krishnagiri,3262.47,2827.61,2268.9,2936.87,0.154,0.438,0.111
2026,6,June,4,Madurai,3184.29,2847.77,2584.48,3384.46,0.118,0.232,-0.059
2026,6,June,4,Nagapattinam,2705.57,2815.22,2896.94,2971.26,-0.039,-0.066,-0.089
2026,6,June,4,Nagercoil (Kannyiakumari),3909.22,3776.44,2643.24,3500.0,0.035,0.479,0.117
2026,6,June,4,Namakkal,3006.82,2907.95,2522.46,3557.46,0.034,0.192,-0.155
2026,6,June,4,Perambalur,3847.75,3480.21,2958.52,3487.88,0.106,0.301,0.103
2026,6,June,4,Pudukkottai,3827.61,3661.94,3204.89,3192.27,0.045,0.194,0.199
2026,6,June,4,Ramanathapuram,4045.99,4002.83,3900.98,3386.18,0.011,0.037,0.195
2026,6,June,4,Ranipet,2960.24,2722.55,2272.37,2889.23,0.087,0.303,0.025
2026,6,June,4,Salem,3320.54,3187.54,2735.94,3682.33,0.042,0.214,-0.098
2026,6,June,4,Sivaganga,3259.73,2932.87,2699.69,3591.64,0.111,0.207,-0.092
2026,6,June,4,Tenkasi,3006.99,2904.16,2925.71,3268.49,0.035,0.028,-0.08
2026,6,June,4,Thanjavur,3199.96,3152.31,2805.71,3474.21,0.015,0.141,-0.079
2026,6,June,4,The Nilgiris,3526.0,3183.27,2645.64,3368.4,0.108,0.333,0.047
2026,6,June,4,Theni,3223.61,2839.03,2472.63,2934.45,0.136,0.304,0.098
2026,6,June,4,Thiruchirappalli,3538.55,3251.84,2734.34,3551.94,0.088,0.294,-0.004
2026,6,June,4,Thirunelveli,3135.86,2814.81,2267.72,2866.95,0.114,0.383,0.094
2026,6,June,4,Thirupathur,3090.39,2644.58,2391.93,2979.02,0.169,0.292,0.037
2026,6,June,4,Thirupur,2769.0,2708.35,2535.91,2806.39,0.022,0.092,-0.013
2026,6,June,4,Thiruvannamalai,2837.8,2773.81,2279.79,3020.22,0.023,0.245,-0.06
2026,6,June,4,Thiruvarur,3690.72,3458.73,3274.3,3793.04,0.067,0.127,-0.027
2026,6,June,4,Thiruvellore,3133.81,3000.0,2974.12,3052.87,0.045,0.054,0.026
2026,6,June,4,Tuticorin,3534.03,3349.34,3178.57,3085.37,0.055,0.112,0.145
2026,6,June,4,Vellore,3260.15,2825.4,2396.9,2879.64,0.154,0.36,0.132
2026,6,June,4,Villupuram,3194.21,3041.53,2483.74,3157.03,0.05,0.286,0.012
2026,6,June,4,Virudhunagar,3245.55,2928.76,2448.39,3244.39,0.108,0.326,
2026,7,July,1,Ariyalur,3455.79,3264.86,2506.91,3411.52,0.058,0.379,0.013
2026,7,July,1,Chengalpattu,3303.49,3115.01,3033.92,2974.64,0.06,0.089,0.111
2026,7,July,1,Coimbatore,3210.57,2856.2,2381.49,2641.28,0.124,0.348,0.216
2026,7,July,1,Cuddalore,3332.62,2861.55,2551.28,3207.67,0.165,0.306,0.039
2026,7,July,1,Dharmapuri,3524.61,3072.59,2685.34,3155.45,0.147,0.312,0.117
2026,7,July,1,Dindigul,3582.38,3180.7,2725.09,3429.0,0.126,0.315,0.045
2026,7,July,1,Erode,3680.33,3300.42,2777.33,2991.34,0.115,0.325,0.23
2026,7,July,1,Kallakuruchi,4008.09,3566.95,3297.7,3500.0,0.124,0.215,0.145
2026,7,July,1,Kancheepuram,3113.68,2618.73,2696.43,2984.2,0.189,0.155,0.043
2026,7,July,1,Karur,3698.11,3291.96,2731.42,3341.94,0.123,0.354,0.107
2026,7,July,1,Krishnagiri,3384.25,3262.47,2655.2,2943.79,0.037,0.275,0.15
2026,7,July,1,Madurai,3559.05,3184.29,2655.14,3304.79,0.118,0.34,0.077
2026,7,July,1,Nagapattinam,2800.75,2705.57,2778.19,2943.5,0.035,0.008,-0.048
2026,7,July,1,Nagercoil (Kannyiakumari),4352.9,3909.22,2985.11,3500.0,0.113,0.458,0.244
2026,7,July,1,Namakkal,3496.7,3006.82,2706.25,3551.37,0.163,0.292,-0.015
2026,7,July,1,Perambalur,4023.7,3847.75,3207.35,3501.64,0.046,0.254,0.149
2026,7,July,1,Pudukkottai,4005.66,3827.61,3528.24,3266.9,0.047,0.135,0.226
2026,7,July,1,Ramanathapuram,3982.43,4045.99,3897.04,3336.84,-0.016,0.022,0.194
2026,7,July,1,Ranipet,3391.59,2960.24,2411.21,3000.0,0.146,0.407,0.131
2026,7,July,1,Salem,3564.97,3320.54,3035.34,3604.76,0.074,0.174,-0.011
2026,7,July,1,Sivaganga,3591.82,3259.73,2840.03,3515.36,0.102,0.265,0.022
2026,7,July,1,Tenkasi,3146.06,3006.99,2926.56,3149.44,0.046,0.075,-0.001
2026,7,July,1,Thanjavur,3430.61,3199.96,2878.7,3376.75,0.072,0.192,0.016
2026,7,July,1,The Nilgiris,3737.68,3526.0,3108.07,3400.17,0.06,0.203,0.099
2026,7,July,1,Theni,3651.92,3223.61,2662.91,2811.72,0.133,0.371,0.299
2026,7,July,1,Thiruchirappalli,3756.2,3538.55,3060.06,3517.78,0.062,0.228,0.068
2026,7,July,1,Thirunelveli,3435.86,3135.86,2584.03,2820.03,0.096,0.33,0.218
2026,7,July,1,Thirupathur,3410.76,3090.39,2570.45,2942.36,0.104,0.327,0.159
2026,7,July,1,Thirupur,2858.41,2769.0,2654.94,2838.74,0.032,0.077,0.007
2026,7,July,1,Thiruvannamalai,3033.16,2837.8,2553.78,2901.22,0.069,0.188,0.045
2026,7,July,1,Thiruvarur,3823.8,3690.72,3454.42,3894.94,0.036,0.107,-0.018
2026,7,July,1,Thiruvellore,3361.97,3133.81,3041.84,3070.86,0.073,0.105,0.095
2026,7,July,1,Tuticorin,3892.86,3534.03,3244.81,3105.14,0.102,0.2,0.254
2026,7,July,1,Vellore,3599.19,3260.15,2556.34,2782.81,0.104,0.408,0.293
2026,7,July,1,Villupuram,3320.57,3194.21,2792.03,3152.68,0.04,0.189,0.053
2026,7,July,1,Virudhunagar,3263.28,3245.55,2721.22,3375.55,0.006,0.199,-0.033
2026,7,July,2,Ariyalur,3687.3,3455.79,2662.98,3566.57,0.067,0.385,0.034
2026,7,July,2,Chengalpattu,3665.93,3303.49,3129.78,2991.94,0.11,0.171,0.225
2026,7,July,2,Coimbatore,3469.26,3210.57,2499.88,2632.96,0.081,0.388,0.318
2026,7,July,2,Cuddalore,3593.36,3332.62,2624.34,3260.3,0.078,0.369,0.102
2026,7,July,2,Dharmapuri,3612.04,3524.61,2839.54,3105.78,0.025,0.272,0.163
2026,7,July,2,Dindigul,3946.7,3582.38,2854.05,3308.35,0.102,0.383,0.193
2026,7,July,2,Erode,3777.66,3680.33,2998.53,2971.62,0.026,0.26,0.271
2026,7,July,2,Kallakuruchi,4000.0,4008.09,3410.77,3500.0,-0.002,0.173,0.143
2026,7,July,2,Kancheepuram,3228.15,3113.68,2646.83,2855.3,0.037,0.22,0.131
2026,7,July,2,Karur,3702.13,3698.11,2775.54,3346.7,0.001,0.334,0.106
2026,7,July,2,Krishnagiri,3692.99,3384.25,2683.85,2934.95,0.091,0.376,0.258
2026,7,July,2,Madurai,4057.42,3559.05,2713.33,3155.04,0.14,0.495,0.286
2026,7,July,2,Nagapattinam,2702.6,2800.75,2751.89,3000.0,-0.035,-0.018,-0.099
2026,7,July,2,Nagercoil (Kannyiakumari),4563.99,4352.9,3487.9,3991.0,0.048,0.309,0.144
2026,7,July,2,Namakkal,3792.93,3496.7,2842.25,3512.18,0.085,0.335,0.08
2026,7,July,2,Perambalur,4193.1,4023.7,3300.0,3553.12,0.042,0.271,0.18
2026,7,July,2,Pudukkottai,4319.53,4005.66,3661.64,3262.39,0.078,0.18,0.324
2026,7,July,2,Ramanathapuram,4196.01,3982.43,3872.49,3248.25,0.054,0.083,0.292
2026,7,July,2,Ranipet,3728.7,3391.59,2676.87,2991.38,0.099,0.393,0.246
2026,7,July,2,Salem,3816.66,3564.97,3189.58,3567.08,0.071,0.197,0.07
2026,7,July,2,Sivaganga,4093.39,3591.82,2795.95,3409.9,0.14,0.464,0.2
2026,7,July,2,Tenkasi,3566.71,3146.06,2994.74,3028.86,0.134,0.191,0.178
2026,7,July,2,Thanjavur,3759.87,3430.61,3113.18,3394.33,0.096,0.208,0.108
2026,7,July,2,The Nilgiris,4072.36,3737.68,3029.43,3403.23,0.089,0.344,0.197
2026,7,July,2,Theni,3723.28,3651.92,2717.27,2831.1,0.019,0.37,0.315
2026,7,July,2,Thiruchirappalli,4066.18,3756.2,3080.61,3481.83,0.082,0.32,0.168
2026,7,July,2,Thirunelveli,3759.82,3435.86,2572.82,2800.0,0.094,0.461,0.343
2026,7,July,2,Thirupathur,3449.2,3410.76,2712.21,2961.42,0.011,0.272,0.165
2026,7,July,2,Thirupur,3293.95,2858.41,2840.39,2796.98,0.152,0.16,0.178
2026,7,July,2,Thiruvannamalai,3287.7,3033.16,2621.29,2914.03,0.084,0.254,0.128
2026,7,July,2,Thiruvarur,4186.58,3823.8,3569.95,3870.9,0.095,0.173,0.082
2026,7,July,2,Thiruvellore,3173.22,3361.97,3034.93,3140.7,-0.056,0.046,0.01
2026,7,July,2,Tuticorin,4113.33,3892.86,3298.42,3103.61,0.057,0.247,0.325
2026,7,July,2,Vellore,3770.93,3599.19,2699.86,2809.91,0.048,0.397,0.342
2026,7,July,2,Villupuram,3432.65,3320.57,2952.86,3138.17,0.034,0.162,0.094
2026,7,July,2,Virudhunagar,3570.12,3263.28,2796.19,3376.1,0.094,0.277,0.058
2026,7,July,3,Ariyalur,3698.54,3687.3,3101.23,3281.52,0.003,0.193,0.127
2026,7,July,3,Chengalpattu,3683.28,3665.93,3136.75,2986.84,0.005,0.174,0.233
2026,7,July,3,Coimbatore,3304.72,3469.26,2530.69,2570.26,-0.047,0.306,0.286
2026,7,July,3,Cuddalore,3706.37,3593.36,2620.72,3258.93,0.031,0.414,0.137
2026,7,July,3,Dharmapuri,3604.14,3612.04,2847.42,3120.2,-0.002,0.266,0.155
2026,7,July,3,Dindigul,3744.39,3946.7,2925.87,3270.88,-0.051,0.28,0.145
2026,7,July,3,Erode,3784.9,3777.66,3165.18,3003.69,0.002,0.196,0.26
2026,7,July,3,Kallakuruchi,4000.0,4000.0,3500.0,3500.0,,0.143,0.143
2026,7,July,3,Kancheepuram,3341.98,3228.15,2607.31,2808.08,0.035,0.282,0.19
2026,7,July,3,Karur,3688.91,3702.13,2863.07,3169.67,-0.004,0.288,0.164
2026,7,July,3,Krishnagiri,3542.13,3692.99,2827.61,2968.01,-0.041,0.253,0.193
2026,7,July,3,Madurai,4003.31,4057.42,2847.77,3148.28,-0.013,0.406,0.272
2026,7,July,3,Nagapattinam,2910.45,2702.6,2815.22,3028.88,0.077,0.034,-0.039
2026,7,July,3,Nagercoil (Kannyiakumari),4281.65,4563.99,3776.44,3646.55,-0.062,0.134,0.174
2026,7,July,3,Namakkal,3576.97,3792.93,2907.95,3478.42,-0.057,0.23,0.028
2026,7,July,3,Perambalur,4133.63,4193.1,3480.21,3412.5,-0.014,0.188,0.211
2026,7,July,3,Pudukkottai,4577.73,4319.53,3661.94,3261.51,0.06,0.25,0.404
2026,7,July,3,Ramanathapuram,4406.99,4196.01,4002.83,3502.87,0.05,0.101,0.258
2026,7,July,3,Ranipet,3471.06,3728.7,2722.55,2811.57,-0.069,0.275,0.235
2026,7,July,3,Salem,3830.24,3816.66,3187.54,3548.41,0.004,0.202,0.079
2026,7,July,3,Sivaganga,3835.77,4093.39,2932.87,3390.05,-0.063,0.308,0.132
2026,7,July,3,Tenkasi,3432.69,3566.71,2904.16,3051.18,-0.038,0.182,0.125
2026,7,July,3,Thanjavur,3916.47,3759.87,3152.31,3391.69,0.042,0.242,0.155
2026,7,July,3,The Nilgiris,4046.27,4072.36,3183.27,3290.93,-0.006,0.271,0.229
2026,7,July,3,Theni,3748.39,3723.28,2839.03,2832.68,0.007,0.32,0.323
2026,7,July,3,Thiruchirappalli,4003.19,4066.18,3251.84,3484.36,-0.016,0.231,0.149
2026,7,July,3,Thirunelveli,3544.11,3759.82,2814.81,2800.0,-0.057,0.259,0.266
2026,7,July,3,Thirupathur,3450.0,3449.2,2644.58,2838.55,,0.305,0.215
2026,7,July,3,Thirupur,3486.75,3293.95,2708.35,2773.74,0.058,0.287,0.257
2026,7,July,3,Thiruvannamalai,3568.86,3287.7,2773.81,2965.45,0.086,0.287,0.204
2026,7,July,3,Thiruvarur,4188.56,4186.58,3458.73,3551.2,0.001,0.211,0.179
2026,7,July,3,Thiruvellore,3255.74,3173.22,3000.0,3019.19,0.026,0.085,0.078
2026,7,July,3,Tuticorin,4236.42,4113.33,3349.34,3029.12,0.03,0.265,0.399
2026,7,July,3,Vellore,3833.13,3770.93,2825.4,2751.76,0.016,0.357,0.393
2026,7,July,3,Villupuram,3506.24,3432.65,3041.53,3179.87,0.021,0.153,0.103
2026,7,July,3,Virudhunagar,3644.04,3570.12,2928.76,3167.01,0.021,0.244,0.151
2026,7,July,4,Ariyalur,3750.0,3698.54,3264.86,3420.4,0.014,0.149,0.096
2026,7,July,4,Chengalpattu,3708.3,3683.28,3115.01,2974.25,0.007,0.191,0.247
2026,7,July,4,Coimbatore,3362.61,3304.72,2856.2,2547.94,0.018,0.177,0.32
2026,7,July,4,Cuddalore,3647.13,3706.37,2861.55,3265.68,-0.016,0.274,0.117
2026,7,July,4,Dharmapuri,3614.8,3604.14,3072.59,3046.45,0.003,0.176,0.187
2026,7,July,4,Dindigul,3659.74,3744.39,3180.7,3208.37,-0.023,0.151,0.141
2026,7,July,4,Erode,3845.82,3784.9,3300.42,3000.0,0.016,0.165,0.282
2026,7,July,4,Kallakuruchi,4000.0,4000.0,3566.95,3500.0,,0.121,0.143
2026,7,July,4,Kancheepuram,3469.55,3341.98,2618.73,2945.87,0.038,0.325,0.178
2026,7,July,4,Karur,3719.02,3688.91,3291.96,3018.33,0.008,0.13,0.232
2026,7,July,4,Krishnagiri,3551.83,3542.13,3262.47,2955.09,0.003,0.089,0.202
2026,7,July,4,Madurai,3864.61,4003.31,3184.29,3104.07,-0.035,0.214,0.245
2026,7,July,4,Nagapattinam,2774.93,2910.45,2705.57,3038.09,-0.047,0.026,-0.087
2026,7,July,4,Nagercoil (Kannyiakumari),4482.45,4281.65,3909.22,3500.0,0.047,0.147,0.281
2026,7,July,4,Namakkal,3656.91,3576.97,3006.82,3400.19,0.022,0.216,0.075
2026,7,July,4,Perambalur,4100.0,4133.63,3847.75,3495.87,-0.008,0.066,0.173
2026,7,July,4,Pudukkottai,4581.95,4577.73,3827.61,3219.95,0.001,0.197,0.423
2026,7,July,4,Ramanathapuram,4391.71,4406.99,4045.99,3241.94,-0.003,0.085,0.355
2026,7,July,4,Ranipet,3546.6,3471.06,2960.24,2773.18,0.022,0.198,0.279
2026,7,July,4,Salem,3781.76,3830.24,3320.54,3525.95,-0.013,0.139,0.073
2026,7,July,4,Sivaganga,3798.44,3835.77,3259.73,3394.52,-0.01,0.165,0.119
2026,7,July,4,Tenkasi,3502.49,3432.69,3006.99,3175.36,0.02,0.165,0.103
2026,7,July,4,Thanjavur,3914.17,3916.47,3199.96,3155.7,-0.001,0.223,0.24
2026,7,July,4,The Nilgiris,4143.55,4046.27,3526.0,3227.15,0.024,0.175,0.284
2026,7,July,4,Theni,3729.33,3748.39,3223.61,2887.26,-0.005,0.157,0.292
2026,7,July,4,Thiruchirappalli,3979.31,4003.19,3538.55,3486.46,-0.006,0.125,0.141
2026,7,July,4,Thirunelveli,3572.67,3544.11,3135.86,2768.34,0.008,0.139,0.291
2026,7,July,4,Thirupathur,3644.67,3450.0,3090.39,2737.23,0.056,0.179,0.331
2026,7,July,4,Thirupur,3520.79,3486.75,2769.0,2744.08,0.01,0.271,0.283
2026,7,July,4,Thiruvannamalai,3523.01,3568.86,2837.8,2935.37,-0.013,0.241,0.2
2026,7,July,4,Thiruvarur,3877.78,4188.56,3690.72,3545.07,-0.074,0.051,0.094
2026,7,July,4,Thiruvellore,3387.8,3255.74,3133.81,3031.44,0.041,0.081,0.118
2026,7,July,4,Tuticorin,4301.41,4236.42,3534.03,3031.88,0.015,0.217,0.419
2026,7,July,4,Vellore,3793.09,3833.13,3260.15,2670.6,-0.01,0.164,0.42
2026,7,July,4,Villupuram,3759.18,3506.24,3194.21,3051.82,0.072,0.177,0.232
2026,7,July,4,Virudhunagar,3714.21,3644.04,3245.55,2998.39,0.019,0.144,0.239
2026,8,August,1,Ariyalur,3743.24,3750.0,3455.79,3498.48,-0.002,0.083,0.07
2026,8,August,1,Chengalpattu,3696.81,3708.3,3303.49,2928.77,-0.003,0.119,0.262
2026,8,August,1,Coimbatore,3410.65,3362.61,3210.57,2540.38,0.014,0.062,0.343
2026,8,August,1,Cuddalore,3619.27,3647.13,3332.62,3114.86,-0.008,0.086,0.162
2026,8,August,1,Dharmapuri,3595.71,3614.8,3524.61,3034.97,-0.005,0.02,0.185
2026,8,August,1,Dindigul,3568.95,3659.74,3582.38,2999.67,-0.025,-0.004,0.19
2026,8,August,1,Erode,3870.31,3845.82,3680.33,3035.4,0.006,0.052,0.275
2026,8,August,1,Kallakuruchi,4000.0,4000.0,4008.09,3459.84,,-0.002,0.156
2026,8,August,1,Kancheepuram,3422.24,3469.55,3113.68,2886.7,-0.014,0.099,0.186
2026,8,August,1,Karur,3696.03,3719.02,3698.11,3000.0,-0.006,-0.001,0.232
2026,8,August,1,Krishnagiri,3562.39,3551.83,3384.25,2940.47,0.003,0.053,0.211
2026,8,August,1,Madurai,3907.61,3864.61,3559.05,3139.05,0.011,0.098,0.245
2026,8,August,1,Nagapattinam,2762.3,2774.93,2800.75,2956.19,-0.005,-0.014,-0.066
2026,8,August,1,Nagercoil (Kannyiakumari),4331.88,4482.45,4352.9,3500.0,-0.034,-0.005,0.238
2026,8,August,1,Namakkal,3794.63,3656.91,3496.7,3297.95,0.038,0.085,0.151
2026,8,August,1,Perambalur,4164.04,4100.0,4023.7,3317.31,0.016,0.035,0.255
2026,8,August,1,Pudukkottai,4585.69,4581.95,4005.66,2941.27,0.001,0.145,0.559
2026,8,August,1,Ramanathapuram,4377.2,4391.71,3982.43,3158.54,-0.003,0.099,0.386
2026,8,August,1,Ranipet,3473.09,3546.6,3391.59,2722.92,-0.021,0.024,0.276
2026,8,August,1,Salem,3782.52,3781.76,3564.97,3395.85,,0.061,0.114
2026,8,August,1,Sivaganga,3748.62,3798.44,3591.82,3401.93,-0.013,0.044,0.102
2026,8,August,1,Tenkasi,3563.5,3502.49,3146.06,3047.49,0.017,0.133,0.169
2026,8,August,1,Thanjavur,3965.58,3914.17,3430.61,3160.72,0.013,0.156,0.255
2026,8,August,1,The Nilgiris,4124.86,4143.55,3737.68,3131.42,-0.005,0.104,0.317
2026,8,August,1,Theni,3760.36,3729.33,3651.92,2796.26,0.008,0.03,0.345
2026,8,August,1,Thiruchirappalli,3899.97,3979.31,3756.2,3493.74,-0.02,0.038,0.116
2026,8,August,1,Thirunelveli,3539.85,3572.67,3435.86,2585.66,-0.009,0.03,0.369
2026,8,August,1,Thirupathur,3708.75,3644.67,3410.76,2736.51,0.018,0.087,0.355
2026,8,August,1,Thirupur,3507.13,3520.79,2858.41,2756.34,-0.004,0.227,0.272
2026,8,August,1,Thiruvannamalai,3576.01,3523.01,3033.16,3015.41,0.015,0.179,0.186
2026,8,August,1,Thiruvarur,4187.64,3877.78,3823.8,3487.15,0.08,0.095,0.201
2026,8,August,1,Thiruvellore,3486.9,3387.8,3361.97,3031.15,0.029,0.037,0.15
2026,8,August,1,Tuticorin,4324.47,4301.41,3892.86,3027.95,0.005,0.111,0.428
2026,8,August,1,Vellore,3782.4,3793.09,3599.19,2677.3,-0.003,0.051,0.413
2026,8,August,1,Villupuram,3764.41,3759.18,3320.57,3060.53,0.001,0.134,0.23
2026,8,August,1,Virudhunagar,3740.5,3714.21,3263.28,2857.64,0.007,0.146,0.309
2026,8,August,2,Ariyalur,3750.0,3743.24,3687.3,3423.39,0.002,0.017,0.095
2026,8,August,2,Chengalpattu,3807.93,3696.81,3665.93,2929.79,0.03,0.039,0.3
2026,8,August,2,Coimbatore,3544.83,3410.65,3469.26,2507.93,0.039,0.022,0.413
2026,8,August,2,Cuddalore,3679.5,3619.27,3593.36,3064.59,0.017,0.024,0.201
2026,8,August,2,Dharmapuri,3773.98,3595.71,3612.04,2933.31,0.05,0.045,0.287
2026,8,August,2,Dindigul,3605.04,3568.95,3946.7,2838.37,0.01,-0.087,0.27
2026,8,August,2,Erode,3911.14,3870.31,3777.66,2920.98,0.011,0.035,0.339
2026,8,August,2,Kallakuruchi,4080.44,4000.0,4000.0,3099.4,0.02,0.02,0.316
2026,8,August,2,Kancheepuram,3400.81,3422.24,3228.15,2856.7,-0.006,0.053,0.191
2026,8,August,2,Karur,3758.02,3696.03,3702.13,3000.0,0.017,0.015,0.253
2026,8,August,2,Krishnagiri,3636.61,3562.39,3692.99,2859.67,0.021,-0.015,0.272
2026,8,August,2,Madurai,4112.27,3907.61,4057.42,3154.75,0.052,0.014,0.304
2026,8,August,2,Nagapattinam,3049.3,2762.3,2702.6,3037.04,0.104,0.128,0.004
2026,8,August,2,Nagercoil (Kannyiakumari),4852.27,4331.88,4563.99,3500.0,0.12,0.063,0.386
2026,8,August,2,Namakkal,3877.97,3794.63,3792.93,3186.35,0.022,0.022,0.217
2026,8,August,2,Perambalur,4419.57,4164.04,4193.1,3359.52,0.061,0.054,0.316
2026,8,August,2,Pudukkottai,4677.7,4585.69,4319.53,3038.92,0.02,0.083,0.539
2026,8,August,2,Ramanathapuram,4385.75,4377.2,4196.01,3147.06,0.002,0.045,0.394
2026,8,August,2,Ranipet,3696.58,3473.09,3728.7,2645.02,0.064,-0.009,0.398
2026,8,August,2,Salem,3846.82,3782.52,3816.66,3002.19,0.017,0.008,0.281
2026,8,August,2,Sivaganga,3993.03,3748.62,4093.39,3281.49,0.065,-0.025,0.217
2026,8,August,2,Tenkasi,3593.8,3563.5,3566.71,3023.35,0.008,0.008,0.189
2026,8,August,2,Thanjavur,3980.18,3965.58,3759.87,3152.91,0.004,0.059,0.262
2026,8,August,2,The Nilgiris,4147.29,4124.86,4072.36,3103.66,0.005,0.018,0.336
2026,8,August,2,Theni,3811.37,3760.36,3723.28,2807.19,0.014,0.024,0.358
2026,8,August,2,Thiruchirappalli,4062.01,3899.97,4066.18,3478.1,0.042,-0.001,0.168
2026,8,August,2,Thirunelveli,3703.68,3539.85,3759.82,2621.0,0.046,-0.015,0.413
2026,8,August,2,Thirupathur,3778.41,3708.75,3449.2,2779.15,0.019,0.095,0.36
2026,8,August,2,Thirupur,3565.37,3507.13,3293.95,2699.19,0.017,0.082,0.321
2026,8,August,2,Thiruvannamalai,3787.82,3576.01,3287.7,2802.34,0.059,0.152,0.352
2026,8,August,2,Thiruvarur,4199.07,4187.64,4186.58,3719.83,0.003,0.003,0.129
2026,8,August,2,Thiruvellore,3605.43,3486.9,3173.22,3123.79,0.034,0.136,0.154
2026,8,August,2,Tuticorin,4281.9,4324.47,4113.33,3000.0,-0.01,0.041,0.427
2026,8,August,2,Vellore,3933.87,3782.4,3770.93,2667.97,0.04,0.043,0.475
2026,8,August,2,Villupuram,3840.42,3764.41,3432.65,2932.11,0.02,0.119,0.31
2026,8,August,2,Virudhunagar,3704.21,3740.5,3570.12,3015.82,-0.01,0.038,0.228
2026,8,August,3,Ariyalur,4107.44,3750.0,3698.54,3568.46,0.095,0.111,0.151
2026,8,August,3,Chengalpattu,4246.32,3807.93,3683.28,2938.08,0.115,0.153,0.445
2026,8,August,3,Coimbatore,4630.95,3544.83,3304.72,2711.8,0.306,0.401,0.708
2026,8,August,3,Cuddalore,4427.4,3679.5,3706.37,3003.01,0.203,0.194,0.474
2026,8,August,3,Dharmapuri,4880.0,3773.98,3604.14,3184.17,0.293,0.354,0.533
2026,8,August,3,Dindigul,4454.82,3605.04,3744.39,3199.05,0.236,0.19,0.392
2026,8,August,3,Erode,4725.5,3911.14,3784.9,3062.08,0.208,0.249,0.543
2026,8,August,3,Kallakuruchi,4935.57,4080.44,4000.0,3000.0,0.21,0.234,0.645
2026,8,August,3,Kancheepuram,3485.53,3400.81,3341.98,3037.9,0.025,0.043,0.147
2026,8,August,3,Karur,4864.31,3758.02,3688.91,3000.0,0.294,0.319,0.621
2026,8,August,3,Krishnagiri,5032.32,3636.61,3542.13,2939.62,0.384,0.421,0.712
2026,8,August,3,Madurai,4954.58,4112.27,4003.31,3248.07,0.205,0.238,0.525
2026,8,August,3,Nagapattinam,3612.48,3049.3,2910.45,3095.32,0.185,0.241,0.167
2026,8,August,3,Nagercoil (Kannyiakumari),5579.79,4852.27,4281.65,3632.78,0.15,0.303,0.536
2026,8,August,3,Namakkal,4768.41,3877.97,3576.97,3188.72,0.23,0.333,0.495
2026,8,August,3,Perambalur,5551.57,4419.57,4133.63,3531.82,0.256,0.343,0.572
2026,8,August,3,Pudukkottai,5198.29,4677.7,4577.73,3229.87,0.111,0.136,0.609
2026,8,August,3,Ramanathapuram,4859.33,4385.75,4406.99,3067.9,0.108,0.103,0.584
2026,8,August,3,Ranipet,4743.19,3696.58,3471.06,2821.71,0.283,0.366,0.681
2026,8,August,3,Salem,4807.23,3846.82,3830.24,3400.86,0.25,0.255,0.414
2026,8,August,3,Sivaganga,4744.28,3993.03,3835.77,3430.34,0.188,0.237,0.383
2026,8,August,3,Tenkasi,4383.62,3593.8,3432.69,3202.9,0.22,0.277,0.369
2026,8,August,3,Thanjavur,4766.83,3980.18,3916.47,3507.36,0.198,0.217,0.359
2026,8,August,3,The Nilgiris,4982.76,4147.29,4046.27,3365.91,0.201,0.231,0.48
2026,8,August,3,Theni,4637.15,3811.37,3748.39,2980.8,0.217,0.237,0.556
2026,8,August,3,Thiruchirappalli,4963.74,4062.01,4003.19,3572.62,0.222,0.24,0.389
2026,8,August,3,Thirunelveli,4875.44,3703.68,3544.11,2823.11,0.316,0.376,0.727
2026,8,August,3,Thirupathur,4526.12,3778.41,3450.0,2978.14,0.198,0.312,0.52
2026,8,August,3,Thirupur,4187.33,3565.37,3486.75,2703.52,0.174,0.201,0.549
2026,8,August,3,Thiruvannamalai,4458.84,3787.82,3568.86,2994.96,0.177,0.249,0.489
2026,8,August,3,Thiruvarur,4801.81,4199.07,4188.56,3728.71,0.143,0.146,0.288
2026,8,August,3,Thiruvellore,4453.21,3605.43,3255.74,3309.64,0.235,0.368,0.345
2026,8,August,3,Tuticorin,4785.36,4281.9,4236.42,3045.31,0.118,0.13,0.571
2026,8,August,3,Vellore,5082.42,3933.87,3833.13,2705.53,0.292,0.326,0.878
2026,8,August,3,Villupuram,4482.94,3840.42,3506.24,2922.91,0.167,0.279,0.534
